Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO CITY,6158355,2023/6/7,2023,6,7,,21.8,,12.7,,17.2,,0.8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/8,2023,6,8,,18.5,,13.3,,15.9,,2.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/9,2023,6,9,,21.1,,12.1,,16.6,,1.4,,0,,,,,,2.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/10,2023,6,10,,25.9,,14.1,,20,,0,,2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/11,2023,6,11,,22.6,,15.6,,19.1,,0,,1.1,,,,,,7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/12,2023,6,12,,18.8,,12.7,,15.8,,2.2,,0,,,,,,50.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/13,2023,6,13,,19.8,,11.7,,15.7,,2.3,,0,,,,,,3.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/14,2023,6,14,,19.3,,12.5,,15.9,,2.1,,0,,,,,,1.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/15,2023,6,15,,20.1,,11.8,,16,,2,,0,,,,,,2.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/16,2023,6,16,,22.9,,14.6,,18.7,,0,,0.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/17,2023,6,17,,25.4,,13.8,,19.6,,0,,1.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/18,2023,6,18,,24.8,,14.8,,19.8,,0,,1.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/19,2023,6,19,,24.4,,16.1,,20.3,,0,,2.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/20,2023,6,20,,24.3,,18.7,,21.5,,0,,3.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/21,2023,6,21,,26.2,,18.9,,22.5,,0,,4.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/22,2023,6,22,,24.3,,18.3,,21.3,,0,,3.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/23,2023,6,23,,23.3,,19.3,,21.3,,0,,3.3,,,,,,4.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/24,2023,6,24,,28,,20,,24,,0,,6,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/25,2023,6,25,,28.2,,19.7,,23.9,,0,,5.9,,,,,,8.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/26,2023,6,26,,24,,19.5,,21.7,,0,,3.7,,,,,,7.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/27,2023,6,27,,23,,16.3,,19.6,,0,,1.6,,,,,,5.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/28,2023,6,28,,23.6,,15.4,,19.5,,0,,1.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/29,2023,6,29,,26,,13.7,,19.9,,0,,1.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/6/30,2023,6,30,,25,,18.7,,21.8,,0,,3.8,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/1,2023,7,1,,28.7,,19.4,,24,,0,,6,,,,,,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/2,2023,7,2,,23.8,,20.5,,22.2,,0,,4.2,,,,,,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/3,2023,7,3,,25.1,,19.6,,22.4,,0,,4.4,,,,,,2.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/4,2023,7,4,,32,,19.1,,25.5,,0,,7.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/5,2023,7,5,,31.3,,22.4,,26.9,,0,,8.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/6,2023,7,6,,30,,22.2,,26.1,,0,,8.1,,,,,,1.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/7,2023,7,7,,28.3,,18.1,,23.2,,0,,5.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/8,2023,7,8,,25,,15.7,,20.3,,0,,2.3,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/9,2023,7,9,,25.9,,16.9,,21.4,,0,,3.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/10,2023,7,10,,28.7,,16.5,,22.6,,0,,4.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/11,2023,7,11,,30.3,,18.6,,24.4,,0,,6.4,,,,,,1.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/12,2023,7,12,,25.3,,15.1,,20.2,,0,,2.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/13,2023,7,13,,25,,16.9,,20.9,,0,,2.9,,,,,,34.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/14,2023,7,14,,26.1,,15.3,,20.7,,0,,2.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/15,2023,7,15,,24.4,,19.8,,22.1,,0,,4.1,,,,,,8.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/16,2023,7,16,,27.2,,19.9,,23.6,,0,,5.6,,,,,,1.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/17,2023,7,17,,27.1,,19.2,,23.2,,0,,5.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/18,2023,7,18,,26.1,,18,,22,,0,,4,,,,,,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/19,2023,7,19,,25.1,,16.6,,20.8,,0,,2.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/20,2023,7,20,,26.8,,18.9,,22.9,,0,,4.9,,,,,,2.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/21,2023,7,21,,26.3,,18.8,,22.5,,0,,4.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/22,2023,7,22,,29,,17.2,,23.1,,0,,5.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/23,2023,7,23,,27.3,,17.5,,22.4,,0,,4.4,,,,,,1.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/24,2023,7,24,,26.4,,18.4,,22.4,,0,,4.4,,,,,,7.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/25,2023,7,25,,26.5,,18.7,,22.6,,0,,4.6,,,,,,2.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/26,2023,7,26,,28.8,,20.6,,24.7,,0,,6.7,,,,,,6.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/27,2023,7,27,,30,,20.8,,25.4,,0,,7.4,,,,,,14.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/28,2023,7,28,,30,,20.4,,25.2,,0,,7.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/29,2023,7,29,,25.2,,16.6,,20.9,,0,,2.9,,,,,,12.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/30,2023,7,30,,24.3,,14.8,,19.5,,0,,1.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/7/31,2023,7,31,,25.2,,15.9,,20.6,,0,,2.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/1,2023,8,1,,24,,15.4,,19.7,,0,,1.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/2,2023,8,2,,24.4,,16.3,,20.3,,0,,2.3,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/3,2023,8,3,,28.5,,18.5,,23.5,,0,,5.5,,,,,,5.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/4,2023,8,4,,27.5,,17.8,,22.6,,0,,4.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/5,2023,8,5,,24.2,,18.4,,21.3,,0,,3.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/6,2023,8,6,,24.2,,16.1,,20.1,,0,,2.1,,,,,,3.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/7,2023,8,7,,25.2,,19.2,,22.2,,0,,4.2,,,,,,5.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/8,2023,8,8,,25.3,,17.5,,21.4,,0,,3.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/9,2023,8,9,,28.9,,16.6,,22.8,,0,,4.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/10,2023,8,10,,25.9,,19.4,,22.6,,0,,4.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/11,2023,8,11,,25.3,,16,,20.7,,0,,2.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/12,2023,8,12,,29.5,,19.8,,24.6,,0,,6.6,,,,,,1.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/13,2023,8,13,,26,,17.5,,21.7,,0,,3.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/14,2023,8,14,,23.9,,16,,20,,0,,2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/15,2023,8,15,,23.2,,18.6,,20.9,,0,,2.9,,,,,,2.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/16,2023,8,16,,26.7,,18.1,,22.4,,0,,4.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/17,2023,8,17,,25.9,,17.8,,21.8,,0,,3.8,,,,,,6.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/18,2023,8,18,,20.8,,14.8,,17.8,,0.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/19,2023,8,19,,26.2,,13.1,,19.7,,0,,1.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/20,2023,8,20,,27.9,,15.9,,21.9,,0,,3.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/21,2023,8,21,,25.6,,17.5,,21.5,,0,,3.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/22,2023,8,22,,24.4,,15.3,,19.9,,0,,1.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/23,2023,8,23,,20.8,,15.9,,18.3,,0,,0.3,,,,,,2.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/24,2023,8,24,,22.2,,18.8,,20.5,,0,,2.5,,,,,,14.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/25,2023,8,25,,24.9,,19.4,,22.2,,0,,4.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/26,2023,8,26,,24.2,,15.8,,20,,0,,2,,,,,,0.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/27,2023,8,27,,22.3,,13.3,,17.8,,0.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/28,2023,8,28,,22.9,,15,,19,,0,,1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/29,2023,8,29,,24.6,,14.6,,19.6,,0,,1.6,,,,,,2.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/30,2023,8,30,,21.2,,12.7,,17,,1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/8/31,2023,8,31,,22.1,,11.6,,16.8,,1.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/1,2023,9,1,,24.1,,13.5,,18.8,,0,,0.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/2,2023,9,2,,26.7,,15.8,,21.2,,0,,3.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/3,2023,9,3,,28.6,,17.8,,23.2,,0,,5.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/4,2023,9,4,,32.9,,20.8,,26.9,,0,,8.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/5,2023,9,5,,31.4,,21.3,,26.4,,0,,8.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/6,2023,9,6,,31.4,,22.1,,26.7,,0,,8.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/7,2023,9,7,,27.8,,18.1,,22.9,,0,,4.9,,,,,,5.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/8,2023,9,8,,20.9,,15.9,,18.4,,0,,0.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/9,2023,9,9,,20.8,,16.5,,18.7,,0,,0.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/10,2023,9,10,,23.6,,17.9,,20.7,,0,,2.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/11,2023,9,11,,24.3,,16.7,,20.5,,0,,2.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/12,2023,9,12,,23.9,,15.4,,19.6,,0,,1.6,,,,,,4.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/13,2023,9,13,,19.4,,12.4,,15.9,,2.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/14,2023,9,14,,20.5,,10.7,,15.6,,2.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/15,2023,9,15,,21,,11.1,,16.1,,1.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/16,2023,9,16,,23.4,,11.9,,17.7,,0.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/17,2023,9,17,,23.3,,15,,19.2,,0,,1.2,,,,,,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/18,2023,9,18,,22.6,,13.4,,18,,0,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/19,2023,9,19,,21.6,,11.1,,16.3,,1.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/20,2023,9,20,,19.5,,9.5,,14.5,,3.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/21,2023,9,21,,22.2,,14,,18.1,,0,,0.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/22,2023,9,22,,22.1,,14.6,,18.4,,0,,0.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/23,2023,9,23,,21.1,,14.2,,17.7,,0.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/24,2023,9,24,,21.4,,14.2,,17.8,,0.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/25,2023,9,25,,23.5,,16.1,,19.8,,0,,1.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/26,2023,9,26,,20.2,,16.4,,18.3,,0,,0.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/27,2023,9,27,,19.9,,15,,17.5,,0.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/28,2023,9,28,,18.8,,15.1,,17,,1,,0,,,,,,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/29,2023,9,29,,20.8,,14.5,,17.6,,0.4,,0,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/9/30,2023,9,30,,23.3,,15,,19.1,,0,,1.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/1,2023,10,1,,24.8,,14.9,,19.9,,0,,1.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/2,2023,10,2,,25.2,,16.9,,21.1,,0,,3.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/3,2023,10,3,,28.3,,17.1,,22.7,,0,,4.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/4,2023,10,4,,27.2,,17.9,,22.6,,0,,4.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/5,2023,10,5,,24.5,,17.4,,21,,0,,3,,,,,,12.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/6,2023,10,6,,22.3,,13.1,,17.7,,0.3,,0,,,,,,6.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/7,2023,10,7,,15.6,,9.3,,12.5,,5.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/8,2023,10,8,,11.5,,7.4,,9.5,,8.5,,0,,,,,,1.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/9,2023,10,9,,11.4,,7.3,,9.3,,8.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/10,2023,10,10,,12.8,,7.7,,10.3,,7.7,,0,,,,,,2.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/11,2023,10,11,,14.4,,7.5,,11,,7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/12,2023,10,12,,16.1,,7.2,,11.7,,6.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/13,2023,10,13,,14.5,,6.7,,10.6,,7.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/14,2023,10,14,,13.1,,9.9,,11.5,,6.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/15,2023,10,15,,11.3,,8,,9.6,,8.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/16,2023,10,16,,12.9,,8.2,,10.5,,7.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/17,2023,10,17,,15.8,,7.2,,11.5,,6.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/18,2023,10,18,,14.3,,9.4,,11.8,,6.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/19,2023,10,19,,16.1,,10.7,,13.4,,4.6,,0,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/20,2023,10,20,,15,,10.1,,12.5,,5.5,,0,,,,,,5.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/21,2023,10,21,,12.4,,6.3,,9.4,,8.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/22,2023,10,22,,11.2,,3.5,,7.3,,10.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/23,2023,10,23,,12.2,,2,,7.1,,10.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/24,2023,10,24,,18.3,,9.3,,13.8,,4.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/25,2023,10,25,,19.8,,14.6,,17.2,,0.8,,0,,,,,,1.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/26,2023,10,26,,18.1,,14.3,,16.2,,1.8,,0,,,,,,8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/27,2023,10,27,,21.9,,16.3,,19.1,,0,,1.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/28,2023,10,28,,18,,7.5,,12.7,,5.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/29,2023,10,29,,7.8,,3.8,,5.8,,12.2,,0,,,,,,1.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/30,2023,10,30,,7.9,,1,,4.4,,13.6,,0,,,,,,2.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/10/31,2023,10,31,,6.6,,0.4,,3.5,,14.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/1,2023,11,1,,5.5,,0.1,,2.8,,15.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/2,2023,11,2,,9.1,,2.9,,6,,12,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/3,2023,11,3,,14,,8.2,,11.1,,6.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/4,2023,11,4,,11.9,,7.7,,9.8,,8.2,,0,,,,,,2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/5,2023,11,5,,10.3,,4.1,,7.2,,10.8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/6,2023,11,6,,12.2,,8.4,,10.3,,7.7,,0,,,,,,4.7,,3,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/7,2023,11,7,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/8,2023,11,8,,4.6,,-1.2,,1.7,,16.3,,0,,,,,,15.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/9,2023,11,9,,11,,4.4,,7.7,,10.3,,0,,,,,,1.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/10,2023,11,10,,11.5,,3.4,,7.5,,10.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/11,2023,11,11,,4.6,,1.8,,3.2,,14.8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/12,2023,11,12,,4.9,,0,,2.5,,15.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/13,2023,11,13,,14,,3.9,,9,,9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/14,2023,11,14,,9.4,,4.9,,7.1,,10.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/15,2023,11,15,,13.6,,3.4,,8.5,,9.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/16,2023,11,16,,12.3,,4.6,,8.5,,9.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/17,2023,11,17,,12.9,,2.9,,7.9,,10.1,,0,,,,,,0.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/18,2023,11,18,,8.5,,0.5,,4.5,,13.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/19,2023,11,19,,7.1,,-0.6,,3.2,,14.8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/20,2023,11,20,,2.8,,-3.1,,-0.2,,18.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/21,2023,11,21,,6.3,,2,,4.2,,13.8,,0,,,,,,16.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/22,2023,11,22,,7.1,,3,,5.1,,12.9,,0,,,,,,2.8,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/23,2023,11,23,,7.3,,0.8,,4.1,,13.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/24,2023,11,24,,1.6,,-2.3,,-0.3,,18.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/25,2023,11,25,,3.8,,-2,,0.9,,17.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/26,2023,11,26,,6.8,,1.6,,4.2,,13.8,,0,,,,,,9.1,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/27,2023,11,27,,4.7,,-3,,0.8,,17.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/28,2023,11,28,,0.2,,-3.9,,-1.9,,19.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/29,2023,11,29,,1,,-3.6,,-1.3,,19.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/11/30,2023,11,30,,10.2,,0,,5.1,,12.9,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/12/1,2023,12,1,,9.8,,1.2,,5.5,,12.5,,0,,,,,,9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/12/2,2023,12,2,,4.1,,2.3,,3.2,,14.8,,0,,,,,,2.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/12/3,2023,12,3,,3.5,,1.6,,2.6,,15.4,,0,,,,,,2.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/12/4,2023,12,4,,4.4,,1.2,,2.8,,15.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2023/12/5,2023,12,5,,3.1,,0.3,,1.7,,16.3,,0,,,,,,0.1,,,,,M,,M
